Age_of_Farmer,Annual_Income,Land_Size_Acres,Land_Location,Soil_Quality,Irrigation_Facility,Credit_Score,Existing_Loans,Requested_Loan_Amount,Loan_Purpose,Loan_Type,Land_Ownership,Loan_History,Approved_Loan_Amount
54,258135.0,1.35,Far,8,canal,500,3,54000.0,Borewell_Installation,Long_Term,Owned,Repeat,0.0
54,705626.0,5.13,Far,10,canal,820,0,205200.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,175446.0
48,797788.0,5.7,Far,8,drip,710,1,228000.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
65,674787.0,4.53,Far,6,rainfed,630,2,181200.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
28,943277.0,6.99,Near_City,8,rainfed,560,3,559200.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
53,620865.0,4.17,Near_City,9,borewell,680,1,333600.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
43,332246.0,1.76,Near_Village,9,drip,690,0,105600.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
27,828447.0,6.2,Near_Village,9,rainfed,850,0,372000.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,351540.0
30,531882.0,3.79,Near_City,6,rainfed,590,2,303200.0,Borewell_Installation,Long_Term,Owned,First_Time,0.0
28,721916.0,4.78,Far,7,rainfed,610,2,191200.0,Equipment_Purchase,Long_Term,Owned,First_Time,0.0
28,1021434.0,7.94,Far,6,rainfed,760,1,317600.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
61,738397.0,5.24,Far,8,drip,810,0,209600.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
56,460314.0,2.95,Near_City,10,borewell,400,3,236000.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
38,561221.0,4.21,Near_Village,7,canal,630,1,252600.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
31,700518.0,5.2,Near_Village,5,borewell,850,1,312000.0,Irrigation_Setup,Long_Term,Owned,Repeat,294840.0
33,911187.0,7.12,Near_Village,6,canal,610,2,427200.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
50,683015.0,5.19,Far,10,rainfed,850,0,207600.0,Crop_Cultivation,Short_Term,Owned,Repeat,196182.0
39,587283.0,4.4,Near_Village,5,borewell,670,2,264000.0,Crop_Cultivation,Long_Term,Owned,Repeat,237600.0
30,776566.0,5.98,Near_City,5,canal,670,2,478400.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,409032.0
25,670962.0,5.08,Near_City,8,canal,680,1,406400.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
31,320491.0,1.55,Near_City,9,drip,500,3,124000.0,Equipment_Purchase,Short_Term,Owned,Repeat,0.0
30,371937.0,2.36,Far,9,canal,770,0,94400.0,Equipment_Purchase,Short_Term,Owned,Repeat,89208.0
40,572499.0,4.21,Near_City,6,drip,760,0,336800.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
49,887007.0,6.96,Far,8,canal,770,1,278400.0,Irrigation_Setup,Short_Term,Owned,First_Time,238032.0
27,976768.0,7.42,Near_Village,9,canal,540,3,445200.0,Irrigation_Setup,Long_Term,Owned,First_Time,0.0
30,484077.0,2.82,Far,6,rainfed,610,2,112800.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
40,254385.0,0.93,Near_City,8,borewell,670,0,74400.0,Equipment_Purchase,Short_Term,Owned,First_Time,63612.0
25,301510.0,1.73,Near_Village,9,canal,490,2,103800.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,0.0
42,655902.0,4.43,Near_Village,10,borewell,620,3,265800.0,Borewell_Installation,Long_Term,Owned,Repeat,0.0
35,503035.0,3.26,Near_Village,5,borewell,740,0,195600.0,Crop_Cultivation,Short_Term,Owned,First_Time,167238.0
34,281008.0,1.84,Near_City,9,drip,540,2,147200.0,Seeds_Fertilizers,Long_Term,Leased,Repeat,0.0
61,506960.0,3.3,Far,10,borewell,600,1,132000.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
43,879899.0,6.3,Near_Village,7,borewell,650,3,378000.0,Crop_Cultivation,Long_Term,Owned,Repeat,0.0
44,829744.0,6.05,Near_City,8,canal,570,3,484000.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,0.0
26,389443.0,2.25,Near_Village,10,borewell,660,0,135000.0,Irrigation_Setup,Long_Term,Owned,First_Time,115425.0
51,650828.0,4.19,Near_City,6,canal,810,0,335200.0,Seeds_Fertilizers,Long_Term,Leased,Repeat,0.0
30,667408.0,4.86,Far,6,drip,850,0,194400.0,Irrigation_Setup,Short_Term,Owned,Repeat,183708.0
45,961840.0,7.45,Near_Village,10,canal,570,3,447000.0,Equipment_Purchase,Short_Term,Owned,First_Time,0.0
62,267633.0,1.32,Near_City,6,drip,430,2,105600.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
44,547041.0,3.98,Near_City,5,rainfed,670,2,318400.0,Borewell_Installation,Short_Term,Owned,Repeat,286560.0
40,1040470.0,7.76,Near_Village,9,borewell,750,2,465600.0,Equipment_Purchase,Short_Term,Owned,Repeat,431611.2
60,386905.0,2.37,Near_Village,5,rainfed,660,0,142200.0,Crop_Cultivation,Short_Term,Owned,First_Time,121581.0
65,970480.0,7.53,Near_City,9,canal,850,0,602400.0,Crop_Cultivation,Short_Term,Owned,Repeat,569268.0
46,309950.0,1.42,Near_Village,5,rainfed,500,3,85200.0,Irrigation_Setup,Long_Term,Owned,Repeat,0.0
52,331390.0,1.8,Near_City,6,canal,500,3,144000.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,0.0
51,987074.0,7.12,Near_Village,5,borewell,570,3,427200.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,0.0
59,848768.0,6.46,Near_Village,10,canal,560,3,387600.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
26,409924.0,2.89,Near_City,5,canal,460,3,231200.0,Borewell_Installation,Long_Term,Owned,First_Time,0.0
40,724681.0,5.43,Near_Village,9,borewell,710,1,325800.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
40,713857.0,4.94,Far,10,canal,850,0,197600.0,Equipment_Purchase,Short_Term,Owned,Repeat,186732.0
56,188263.0,0.78,Near_City,6,rainfed,340,3,62400.0,Crop_Cultivation,Long_Term,Owned,First_Time,0.0
36,1029145.0,7.39,Near_Village,5,borewell,850,1,443400.0,Crop_Cultivation,Long_Term,Owned,Repeat,419013.0
50,730691.0,4.9,Near_Village,7,canal,680,1,294000.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
60,757292.0,5.7,Far,7,rainfed,680,1,228000.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
25,982834.0,7.62,Far,8,borewell,720,2,304800.0,Borewell_Installation,Short_Term,Owned,Repeat,282549.6
29,356307.0,2.28,Near_Village,6,borewell,450,2,136800.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
29,490229.0,3.13,Near_City,10,borewell,540,3,250400.0,Irrigation_Setup,Long_Term,Owned,Repeat,0.0
49,464254.0,3.13,Near_Village,5,drip,690,1,187800.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,160569.0
41,1059140.0,7.64,Near_City,7,rainfed,790,1,611200.0,Crop_Cultivation,Short_Term,Leased,Repeat,0.0
26,551245.0,3.73,Far,6,drip,710,0,149200.0,Crop_Cultivation,Long_Term,Owned,First_Time,127566.0
59,396094.0,2.49,Near_Village,7,rainfed,660,0,149400.0,Irrigation_Setup,Long_Term,Owned,First_Time,127737.0
30,385939.0,2.71,Far,10,drip,770,0,108400.0,Crop_Cultivation,Short_Term,Owned,Repeat,102438.0
32,437196.0,2.81,Near_Village,8,drip,670,2,168600.0,Crop_Cultivation,Long_Term,Owned,Repeat,151740.0
53,160833.0,0.83,Near_Village,8,canal,470,2,49800.0,Borewell_Installation,Short_Term,Owned,First_Time,0.0
59,544424.0,3.6,Far,6,borewell,400,3,144000.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
44,197339.0,1.09,Far,5,rainfed,370,3,43600.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,0.0
27,503006.0,3.68,Far,8,rainfed,600,1,147200.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
49,630013.0,4.67,Far,7,canal,620,3,186800.0,Crop_Cultivation,Long_Term,Owned,Repeat,0.0
34,670206.0,4.75,Far,5,borewell,810,0,190000.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
56,668249.0,4.79,Near_Village,5,rainfed,590,3,287400.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,0.0
40,245650.0,0.87,Near_Village,7,canal,490,2,52200.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
31,1009433.0,7.79,Near_City,6,canal,510,3,623200.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
53,393804.0,2.09,Near_Village,10,drip,620,2,125400.0,Crop_Cultivation,Short_Term,Owned,Repeat,112860.0
33,871827.0,6.35,Far,9,borewell,770,1,254000.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,217170.0
48,807666.0,5.78,Near_Village,7,drip,650,3,346800.0,Crop_Cultivation,Short_Term,Owned,Repeat,0.0
63,562667.0,3.85,Near_Village,9,canal,600,1,231000.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
28,345817.0,1.72,Far,6,rainfed,530,1,68800.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
25,592749.0,4.06,Near_City,10,rainfed,730,0,324800.0,Seeds_Fertilizers,Long_Term,Leased,Repeat,0.0
49,943845.0,6.89,Near_Village,7,rainfed,670,2,413400.0,Borewell_Installation,Long_Term,Owned,First_Time,353457.0
48,699164.0,4.71,Far,9,canal,810,0,188400.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
45,971777.0,6.96,Near_Village,10,canal,850,1,417600.0,Borewell_Installation,Short_Term,Owned,Repeat,394632.0
33,804179.0,5.91,Far,8,canal,570,3,236400.0,Irrigation_Setup,Long_Term,Owned,First_Time,0.0
39,789706.0,5.65,Far,8,canal,610,2,226000.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
33,874745.0,6.06,Far,9,rainfed,610,2,242400.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
44,571151.0,3.65,Near_Village,7,canal,530,2,219000.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
62,651762.0,4.85,Far,5,drip,700,0,194000.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
33,1085510.0,7.94,Near_Village,8,drip,690,2,476400.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
36,408961.0,2.85,Near_City,5,drip,630,1,228000.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
64,501845.0,3.75,Near_Village,8,drip,540,3,225000.0,Crop_Cultivation,Short_Term,Owned,Repeat,0.0
45,808499.0,6.18,Far,6,borewell,840,0,247200.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
31,512441.0,3.38,Far,7,rainfed,760,0,135200.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
33,446081.0,3.07,Near_Village,7,rainfed,490,3,184200.0,Crop_Cultivation,Short_Term,Owned,First_Time,0.0
26,727165.0,4.92,Near_City,5,canal,760,0,393600.0,Irrigation_Setup,Long_Term,Owned,First_Time,336528.0
26,180134.0,0.86,Near_City,8,drip,530,0,68800.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
65,185454.0,0.57,Near_Village,10,borewell,380,2,34200.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
64,254312.0,1.38,Near_City,5,drip,610,1,110400.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
35,221255.0,0.8,Near_Village,6,drip,570,1,48000.0,Crop_Cultivation,Short_Term,Owned,First_Time,0.0
34,970964.0,7.62,Far,5,borewell,790,1,304800.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
31,843267.0,6.6,Near_City,7,canal,670,2,528000.0,Irrigation_Setup,Short_Term,Owned,First_Time,451440.0
35,457730.0,2.96,Near_Village,9,canal,740,0,177600.0,Equipment_Purchase,Long_Term,Owned,First_Time,151848.0
54,375692.0,2.54,Near_Village,10,drip,440,3,152400.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,0.0
31,548379.0,3.62,Far,8,drip,570,3,144800.0,Equipment_Purchase,Short_Term,Owned,Repeat,0.0
32,965934.0,7.16,Near_Village,5,borewell,610,2,429600.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
40,564879.0,4.11,Far,10,drip,760,0,164400.0,Crop_Cultivation,Short_Term,Leased,Repeat,0.0
29,817601.0,6.14,Near_Village,6,canal,810,0,368400.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
30,620479.0,3.94,Far,8,borewell,620,3,157600.0,Irrigation_Setup,Long_Term,Owned,Repeat,0.0
26,247076.0,1.27,Near_Village,5,borewell,670,0,76200.0,Borewell_Installation,Long_Term,Owned,Repeat,68580.0
28,844687.0,6.62,Near_Village,7,drip,640,2,397200.0,Irrigation_Setup,Short_Term,Owned,First_Time,339606.0
65,1071559.0,7.73,Near_Village,9,canal,730,0,463800.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
51,220125.0,1.3,Far,6,rainfed,450,3,52000.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,0.0
51,221515.0,0.85,Far,10,borewell,310,3,34000.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
28,658778.0,4.65,Near_Village,9,drip,710,1,279000.0,Borewell_Installation,Short_Term,Owned,First_Time,238545.0
63,963755.0,7.12,Far,8,drip,760,1,284800.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
33,316610.0,1.54,Far,10,canal,520,2,61600.0,Borewell_Installation,Short_Term,Owned,First_Time,0.0
47,1027574.0,7.41,Near_City,10,rainfed,690,2,592800.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
59,401793.0,2.64,Near_Village,5,borewell,460,3,158400.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,0.0
35,1054922.0,7.88,Far,7,rainfed,850,0,315200.0,Equipment_Purchase,Short_Term,Owned,Repeat,297864.0
60,978603.0,6.99,Far,10,drip,660,2,279600.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
45,1017358.0,7.74,Near_City,5,canal,570,3,619200.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,0.0
53,342554.0,1.83,Far,5,rainfed,690,0,73200.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
41,305834.0,1.48,Far,7,borewell,500,3,59200.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,0.0
28,874236.0,6.3,Far,9,canal,640,2,252000.0,Crop_Cultivation,Long_Term,Owned,First_Time,215460.0
57,301290.0,1.7,Far,9,drip,510,2,68000.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
43,390982.0,2.14,Far,9,drip,630,0,85600.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
64,1004546.0,7.39,Near_City,5,canal,730,0,591200.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
48,595140.0,4.36,Far,8,drip,590,2,174400.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,0.0
59,674746.0,4.5,Far,5,rainfed,790,1,180000.0,Irrigation_Setup,Short_Term,Owned,Repeat,170100.0
29,805329.0,6.1,Near_City,5,drip,640,2,488000.0,Crop_Cultivation,Short_Term,Owned,First_Time,417240.0
60,224652.0,1.03,Near_City,7,drip,300,3,82400.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
32,681099.0,4.51,Far,10,borewell,850,0,180400.0,Crop_Cultivation,Long_Term,Owned,Repeat,170478.0
30,461078.0,2.61,Near_Village,8,drip,740,0,156600.0,Irrigation_Setup,Short_Term,Owned,First_Time,133893.0
59,375859.0,2.71,Far,6,canal,510,2,108400.0,Crop_Cultivation,Short_Term,Owned,First_Time,0.0
50,617716.0,4.53,Near_City,7,rainfed,640,2,362400.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,309852.0
41,318058.0,1.96,Near_City,10,borewell,360,3,156800.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
31,312962.0,1.98,Far,8,canal,560,1,79200.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
45,568903.0,4.14,Near_Village,9,canal,710,1,248400.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
25,450373.0,2.85,Near_City,10,drip,580,2,228000.0,Seeds_Fertilizers,Long_Term,Leased,Repeat,0.0
47,903347.0,6.31,Near_Village,9,borewell,850,0,378600.0,Equipment_Purchase,Short_Term,Owned,Repeat,357777.0
29,836433.0,5.96,Near_City,9,borewell,620,3,476800.0,Borewell_Installation,Short_Term,Owned,Repeat,0.0
59,582492.0,4.04,Near_City,7,drip,640,2,323200.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,290880.0
40,969658.0,6.86,Far,10,rainfed,770,1,274400.0,Irrigation_Setup,Short_Term,Owned,First_Time,234612.0
47,196868.0,0.8,Near_Village,6,borewell,550,2,48000.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,0.0
54,951080.0,7.11,Near_City,10,canal,690,2,568800.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
62,761813.0,5.4,Near_City,9,canal,760,1,432000.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
55,927692.0,7.15,Near_City,9,rainfed,710,1,572000.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
36,340103.0,1.68,Far,10,borewell,700,1,67200.0,Irrigation_Setup,Long_Term,Owned,Repeat,62294.4
38,716608.0,4.93,Far,8,borewell,790,0,197200.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,168606.0
35,422298.0,2.44,Near_City,9,drip,820,0,195200.0,Equipment_Purchase,Short_Term,Owned,Repeat,184464.0
55,323037.0,1.78,Near_Village,9,rainfed,700,1,106800.0,Borewell_Installation,Long_Term,Owned,Repeat,99003.6
29,339655.0,2.22,Near_Village,6,borewell,610,1,133200.0,Borewell_Installation,Long_Term,Owned,First_Time,0.0
55,969746.0,7.26,Far,5,borewell,590,3,290400.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
27,770960.0,5.73,Near_Village,6,drip,480,3,343800.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
55,847955.0,6.24,Near_City,7,drip,770,1,499200.0,Crop_Cultivation,Short_Term,Owned,First_Time,426816.0
45,567608.0,3.57,Near_City,6,drip,610,2,285600.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
50,864913.0,6.16,Near_Village,9,drip,690,2,369600.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
47,835309.0,6.31,Near_Village,10,rainfed,820,0,378600.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,323703.0
46,909875.0,6.51,Far,10,borewell,650,3,260400.0,Crop_Cultivation,Short_Term,Owned,Repeat,0.0
52,212173.0,1.16,Near_Village,6,canal,560,0,69600.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
65,602351.0,4.21,Near_City,6,canal,760,0,336800.0,Borewell_Installation,Short_Term,Owned,First_Time,287964.0
25,1000218.0,7.82,Near_City,7,drip,540,3,625600.0,Irrigation_Setup,Short_Term,Owned,First_Time,0.0
60,440954.0,2.63,Far,9,canal,580,2,105200.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
25,412477.0,2.46,Near_Village,9,borewell,650,0,147600.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
41,975316.0,7.07,Far,7,drip,590,3,282800.0,Seeds_Fertilizers,Long_Term,Leased,Repeat,0.0
26,610899.0,4.11,Near_Village,5,drip,730,1,246600.0,Seeds_Fertilizers,Long_Term,Leased,Repeat,0.0
59,159539.0,0.57,Near_Village,6,canal,420,3,34200.0,Equipment_Purchase,Short_Term,Owned,Repeat,0.0
47,341587.0,2.14,Far,7,rainfed,640,1,85600.0,Irrigation_Setup,Short_Term,Owned,First_Time,73188.0
37,932172.0,6.76,Far,7,rainfed,760,0,270400.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
27,902310.0,6.86,Near_Village,9,canal,660,2,411600.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
61,285125.0,1.46,Far,8,drip,580,0,58400.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
32,819118.0,5.74,Near_Village,7,borewell,790,1,344400.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
41,305594.0,1.9,Near_Village,6,canal,540,2,114000.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
51,835678.0,5.76,Near_Village,7,drip,570,3,345600.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,0.0
42,888849.0,6.53,Far,8,drip,770,1,261200.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,223326.0
65,666110.0,4.38,Far,7,drip,550,2,175200.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
35,209107.0,0.95,Near_Village,8,borewell,490,2,57000.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
26,577337.0,3.59,Near_Village,10,rainfed,680,1,215400.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
53,919751.0,7.17,Near_Village,9,canal,790,1,430200.0,Seeds_Fertilizers,Long_Term,Leased,Repeat,0.0
30,302800.0,1.71,Near_City,7,canal,540,2,136800.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
62,606800.0,4.41,Near_Village,8,rainfed,700,0,264600.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
35,502000.0,3.48,Near_City,5,drip,740,0,278400.0,Crop_Cultivation,Long_Term,Owned,First_Time,238032.0
30,702944.0,5.41,Near_Village,7,rainfed,670,2,324600.0,Irrigation_Setup,Short_Term,Owned,First_Time,277533.0
47,961441.0,6.95,Near_Village,8,drip,670,2,417000.0,Borewell_Installation,Long_Term,Owned,First_Time,356535.0
65,824752.0,6.12,Far,8,canal,620,3,244800.0,Borewell_Installation,Short_Term,Owned,Repeat,0.0
48,570947.0,3.59,Near_City,7,borewell,630,1,287200.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
56,986716.0,7.6,Near_Village,7,borewell,620,3,456000.0,Equipment_Purchase,Short_Term,Owned,Repeat,0.0
51,959743.0,7.12,Near_Village,8,rainfed,510,3,427200.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
65,343907.0,2.3,Far,10,canal,510,2,92000.0,Irrigation_Setup,Short_Term,Owned,First_Time,0.0
65,544771.0,3.92,Near_Village,7,drip,560,2,235200.0,Crop_Cultivation,Short_Term,Owned,First_Time,0.0
43,397215.0,2.52,Far,8,borewell,630,0,100800.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
51,425731.0,2.84,Near_Village,7,drip,740,0,170400.0,Equipment_Purchase,Short_Term,Owned,First_Time,145692.0
29,656459.0,4.57,Near_City,6,canal,590,3,365600.0,Crop_Cultivation,Short_Term,Owned,Repeat,0.0
40,862918.0,6.03,Near_City,6,drip,840,0,482400.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
44,999641.0,7.52,Near_City,10,borewell,760,0,601600.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
28,964237.0,6.98,Near_City,5,rainfed,620,3,558400.0,Equipment_Purchase,Short_Term,Owned,Repeat,0.0
32,499000.0,3.47,Near_City,5,borewell,430,3,277600.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
35,576492.0,4.25,Far,9,canal,740,0,170000.0,Crop_Cultivation,Long_Term,Owned,First_Time,145350.0
45,1026059.0,7.86,Far,7,drip,710,1,314400.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
27,642797.0,4.14,Near_Village,9,canal,530,3,248400.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
54,416717.0,2.56,Far,9,rainfed,710,1,102400.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
25,894683.0,6.32,Far,8,rainfed,580,2,252800.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
59,930804.0,6.64,Near_City,9,drip,760,1,531200.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
45,273218.0,1.33,Far,10,borewell,620,1,53200.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,45486.0
37,227730.0,1.24,Far,10,drip,450,3,49600.0,Borewell_Installation,Long_Term,Owned,Repeat,0.0
63,803974.0,5.88,Near_City,6,drip,810,0,470400.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
28,864867.0,6.68,Near_Village,9,borewell,790,0,400800.0,Equipment_Purchase,Short_Term,Owned,First_Time,342684.0
59,545207.0,3.39,Near_City,9,rainfed,740,1,271200.0,Borewell_Installation,Long_Term,Owned,Repeat,251402.4
52,976500.0,7.12,Near_City,6,drip,690,2,569600.0,Seeds_Fertilizers,Long_Term,Leased,Repeat,0.0
45,942920.0,6.84,Near_Village,10,drip,750,2,410400.0,Borewell_Installation,Short_Term,Owned,Repeat,380440.8
41,434860.0,3.2,Near_Village,8,drip,820,0,192000.0,Equipment_Purchase,Short_Term,Owned,Repeat,181440.0
44,1055941.0,7.88,Near_City,7,borewell,670,2,630400.0,Borewell_Installation,Short_Term,Owned,First_Time,538992.0
33,443641.0,2.49,Far,6,rainfed,590,2,99600.0,Crop_Cultivation,Long_Term,Owned,First_Time,0.0
55,309829.0,1.8,Far,10,borewell,520,2,72000.0,Crop_Cultivation,Long_Term,Owned,First_Time,0.0
52,555169.0,3.62,Near_City,6,borewell,570,3,289600.0,Crop_Cultivation,Long_Term,Owned,Repeat,0.0
61,301014.0,1.62,Far,10,rainfed,640,0,64800.0,Irrigation_Setup,Long_Term,Owned,First_Time,55404.0
50,295435.0,1.61,Near_Village,5,drip,610,0,96600.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
57,532960.0,3.76,Far,6,rainfed,660,1,150400.0,Irrigation_Setup,Long_Term,Owned,First_Time,128592.0
52,443639.0,2.93,Far,5,borewell,430,3,117200.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
47,674603.0,4.95,Near_City,7,rainfed,480,3,396000.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
